263979,2018-01-01 00:00:00,1.156270,35.625500
263979,2018-01-01 00:10:00,1.156730,35.611100
263979,2018-01-01 00:20:00,1.161990,35.450000
263979,2018-01-01 00:30:00,1.105370,37.265700
263979,2018-01-01 00:40:00,1.159880,35.514500
263979,2018-01-01 00:50:00,1.167540,35.281600
263979,2018-01-01 01:00:00,1.066770,38.614400
263979,2018-01-01 01:10:00,1.129490,36.469900
263979,2018-01-01 01:20:00,1.100860,37.418400
263979,2018-01-01 01:30:00,1.061460,38.811800
263979,2018-01-01 01:40:00,1.099280,37.472400
263979,2018-01-01 01:50:00,1.104630,37.290800
263979,2018-01-01 02:00:00,1.076550,38.263500
263979,2018-01-01 02:10:00,1.018480,40.445300
263979,2018-01-01 02:20:00,0.992930,41.485900
263979,2018-01-01 02:30:00,1.031440,39.913200
263979,2018-01-01 02:40:00,1.029390,39.945900
263979,2018-01-01 02:50:00,0.999940,41.189800
263979,2018-01-01 03:00:00,1.037740,39.760000
263979,2018-01-01 03:10:00,1.048790,39.276100
263979,2018-01-01 03:20:00,1.067180,38.612300
263979,2018-01-01 03:30:00,1.060100,38.859800
263979,2018-01-01 03:40:00,0.965098,42.674900
263979,2018-01-01 03:50:00,1.010940,40.737900
263979,2018-01-01 04:00:00,0.953555,43.198900
263979,2018-01-01 04:10:00,1.012400,40.737200
263979,2018-01-01 04:20:00,0.977399,42.154100
263979,2018-01-01 04:30:00,0.941481,43.368000
263979,2018-01-01 04:40:00,0.888439,46.555900
263979,2018-01-01 04:50:00,0.972445,42.334600
263979,2018-01-01 05:00:00,1.077250,37.806500
263979,2018-01-01 05:10:00,1.128540,36.323700
263979,2018-01-01 05:20:00,1.001620,40.973800
263979,2018-01-01 05:30:00,1.028780,40.026200
263979,2018-01-01 05:40:00,0.922524,44.641900
263979,2018-01-01 05:50:00,1.001050,41.474500
263979,2018-01-01 06:00:00,1.038890,39.893600
263979,2018-01-01 06:10:00,1.075560,37.139900
263979,2018-01-01 06:20:00,0.999076,40.227800
263979,2018-01-01 06:30:00,1.028970,39.172800
263979,2018-01-01 06:40:00,1.071300,38.507500
263979,2018-01-01 06:50:00,1.030850,40.053200
263979,2018-01-01 07:00:00,1.126580,36.384800
263979,2018-01-01 07:10:00,1.131250,36.418000
263979,2018-01-01 07:20:00,1.262650,32.685300
263979,2018-01-01 07:30:00,1.199960,34.336500
263979,2018-01-01 07:40:00,1.222340,33.699700
263979,2018-01-01 07:50:00,1.266780,32.517600
263979,2018-01-01 08:00:00,1.282450,32.132000
263979,2018-01-01 08:10:00,1.304480,31.835700
263979,2018-01-01 08:20:00,1.354130,30.417800
263979,2018-01-01 08:30:00,1.376050,29.935300
263979,2018-01-01 08:40:00,1.342840,30.675600
263979,2018-01-01 08:50:00,1.357110,30.353300
263979,2018-01-01 09:00:00,1.352320,30.460600
263979,2018-01-01 09:10:00,1.299450,31.699900
263979,2018-01-01 09:20:00,1.292140,31.879300
263979,2018-01-01 09:30:00,1.298000,31.735400
263979,2018-01-01 09:40:00,1.367850,30.114900
263979,2018-01-01 09:50:00,1.336500,30.821300
263979,2018-01-01 10:00:00,1.318140,31.250600
263979,2018-01-01 10:10:00,1.285450,32.045100
263979,2018-01-01 10:20:00,1.464170,28.133800
263979,2018-01-01 10:30:00,1.304140,31.586000
263979,2018-01-01 10:40:00,1.287840,31.985800
263979,2018-01-01 10:50:00,1.239060,33.245100
263979,2018-01-01 11:00:00,1.295770,31.790000
263979,2018-01-01 11:10:00,1.288070,31.979900
263979,2018-01-01 11:20:00,1.404720,29.324400
263979,2018-01-01 11:30:00,1.451490,28.379400
263979,2018-01-01 11:40:00,1.522240,27.060400
263979,2018-01-01 11:50:00,1.471090,28.001300
263979,2018-01-01 12:00:00,1.513280,27.220800
263979,2018-01-01 12:10:00,1.357230,30.350500
263979,2018-01-01 12:20:00,1.420260,29.003600
263979,2018-01-01 12:30:00,1.395290,29.522500
263979,2018-01-01 12:40:00,1.305920,31.542900
263979,2018-01-01 12:50:00,1.375090,29.956200
263979,2018-01-01 13:00:00,1.318850,31.233800
263979,2018-01-01 13:10:00,1.297250,31.753800
263979,2018-01-01 13:20:00,1.353190,30.441000
263979,2018-01-01 13:30:00,1.321300,31.175800
263979,2018-01-01 13:40:00,1.324250,31.106200
263979,2018-01-01 13:50:00,1.407430,29.267900
263979,2018-01-01 14:00:00,1.390130,29.632200
263979,2018-01-01 14:10:00,1.391100,29.611600
263979,2018-01-01 14:20:00,1.429080,28.824500
263979,2018-01-01 14:30:00,1.431160,28.782600
263979,2018-01-01 14:40:00,1.453490,28.340500
263979,2018-01-01 14:50:00,1.597760,25.781500
263979,2018-01-01 15:00:00,1.478660,27.857900
263979,2018-01-01 15:10:00,1.466250,28.093800
263979,2018-01-01 15:20:00,1.724670,23.884300
263979,2018-01-01 15:30:00,1.646040,25.025200
263979,2018-01-01 15:40:00,1.535990,26.818200
263979,2018-01-01 15:50:00,1.539630,26.754800
263979,2018-01-01 16:00:00,1.466630,28.086500
263979,2018-01-01 16:10:00,1.435720,28.691200
263979,2018-01-01 16:20:00,1.391010,29.613400
263979,2018-01-01 16:30:00,1.477670,27.877900
263979,2018-01-01 16:40:00,1.414440,29.122800
263979,2018-01-01 16:50:00,1.539180,26.762700
263979,2018-01-01 17:00:00,1.423510,28.937200
263979,2018-01-01 17:10:00,1.444220,28.522400
263979,2018-01-01 17:20:00,1.456000,28.291500
263979,2018-01-01 17:30:00,1.631200,25.252900
263979,2018-01-01 17:40:00,1.593650,25.848000
263979,2018-01-01 17:50:00,1.535820,26.821100
263979,2018-01-01 18:00:00,1.773790,23.223000
263979,2018-01-01 18:10:00,1.603540,25.688400
263979,2018-01-01 18:20:00,1.598720,25.765900
263979,2018-01-01 18:30:00,1.650540,24.957000
